,v,s,beta,alpha,d
773,10,23,0.0,0.0,0.0
774,10,24,0.0,0.0,0.0
775,10,25,0.0,0.0,0.0
776,10,26,0.0,0.0,0.0
777,10,27,0.0,0.0,0.0
778,10,28,0.0,0.0,0.0
779,10,29,0.0,0.0,0.0
780,10,30,0.0,0.0,0.0
781,10,31,0.0,0.0,0.0
782,10,32,0.0,0.0,0.0
783,10,33,0.0,0.0,0.0
784,10,34,0.0,0.0,0.0
785,10,35,0.0,0.0,0.0
786,10,36,0.0,0.0,0.0
787,10,37,0.0,0.0,0.0
788,10,38,0.0,0.0,0.0
789,10,39,0.0,0.0,0.0
790,10,40,0.0,0.0,0.0
791,10,41,0.0,0.0,0.0
792,10,42,0.0,0.0,0.0
793,10,43,0.0,0.0,0.0
794,10,44,0.0,0.0,0.0
795,10,45,0.0,0.0,0.0
796,10,46,0.0,0.0,0.0
797,10,47,0.0,0.0,0.0
798,10,48,0.0,0.0,0.0
799,10,49,0.0,0.0,0.0
800,10,50,0.0,0.0,0.0
801,10,51,0.0,0.0,0.0
802,10,52,0.0,0.0,0.0
803,10,53,0.0,0.0,0.0
804,10,54,0.0,0.0,0.0
805,10,55,0.0,0.0,0.0
806,10,56,0.0,0.0,0.0
807,10,57,0.0,0.0,0.0
808,10,58,0.0,0.0,0.0
809,10,59,0.0,0.0,0.0
810,10,60,0.0,0.0,0.0
811,10,61,0.0,0.0,0.0
812,10,62,0.0,0.0,0.0
813,10,63,0.0,0.0,0.0
814,10,64,0.0,0.0,0.0
815,10,65,0.0,0.0,0.0
816,10,66,0.0,0.0,0.0
817,10,67,0.0,0.0,0.0
818,10,68,0.0,0.0,0.0
819,10,69,0.0,0.0,0.0
820,10,70,0.0,0.0,0.0
821,10,71,0.0,0.0,0.0
822,10,72,0.0,0.0,0.0
823,10,73,0.0,0.0,0.0
824,10,74,0.0,0.0,0.0
825,11,0,0.0,0.0,0.0
826,11,1,0.0,0.0,0.0
827,11,2,0.0,0.0,0.0
828,11,3,0.0,0.0,0.0
829,11,4,0.0,0.0,0.0
830,11,5,1.0,0.0,3.435149401352442
831,11,6,0.0,0.0,0.0
832,11,7,0.0,0.0,0.0
833,11,8,0.0,0.0,0.0
834,11,9,0.0,0.0,0.0
835,11,10,0.0,0.0,0.0
836,11,11,0.0,0.0,0.0
837,11,12,0.0,0.0,0.0
838,11,13,0.0,0.0,0.0
839,11,14,0.0,0.0,0.0
840,11,15,0.0,0.0,0.0
841,11,16,0.0,0.0,0.0
842,11,17,0.0,0.0,0.0
843,11,18,0.0,0.0,0.0
844,11,19,0.0,0.0,0.0
845,11,20,0.0,0.0,0.0
846,11,21,0.0,0.0,0.0
847,11,22,0.0,0.0,0.0
848,11,23,0.0,0.0,0.0
849,11,24,0.0,0.0,0.0
850,11,25,0.0,0.0,0.0
851,11,26,0.0,0.0,0.0
852,11,27,0.0,0.0,0.0
853,11,28,0.0,0.0,0.0
854,11,29,0.0,0.0,0.0
855,11,30,0.0,0.0,0.0
856,11,31,0.0,0.0,0.0
857,11,32,0.0,0.0,0.0
858,11,33,0.0,0.0,0.0
859,11,34,0.0,0.0,0.0
860,11,35,0.0,0.0,0.0
861,11,36,0.0,0.0,0.0
862,11,37,0.0,0.0,0.0
863,11,38,0.0,0.0,0.0
864,11,39,0.0,0.0,0.0
865,11,40,0.0,0.0,0.0
866,11,41,0.0,0.0,0.0
867,11,42,0.0,0.0,0.0
868,11,43,0.0,0.0,0.0
869,11,44,0.0,0.0,0.0
870,11,45,0.0,0.0,0.0
871,11,46,0.0,0.0,0.0
872,11,47,0.0,0.0,0.0
873,11,48,0.0,0.0,0.0
874,11,49,0.0,0.0,0.0
875,11,50,0.0,0.0,0.0
876,11,51,0.0,0.0,0.0
877,11,52,0.0,0.0,0.0
878,11,53,0.0,0.0,0.0
879,11,54,0.0,0.0,0.0
880,11,55,0.0,0.0,0.0
881,11,56,0.0,0.0,0.0
882,11,57,0.0,0.0,0.0
883,11,58,0.0,0.0,0.0
884,11,59,0.0,0.0,0.0
885,11,60,0.0,0.0,0.0
886,11,61,0.0,0.0,0.0
887,11,62,0.0,0.0,0.0
888,11,63,0.0,0.0,0.0
889,11,64,0.0,0.0,0.0
890,11,65,0.0,0.0,0.0
891,11,66,0.0,0.0,0.0
892,11,67,0.0,0.0,0.0
893,11,68,0.0,0.0,0.0
894,11,69,0.0,0.0,0.0
895,11,70,0.0,0.0,0.0
896,11,71,0.0,0.0,0.0
897,11,72,0.0,0.0,0.0
898,11,73,0.0,0.0,0.0
899,11,74,0.0,0.0,0.0
900,12,0,0.0,0.0,0.0
901,12,1,0.0,0.0,0.0
902,12,2,0.0,0.0,0.0
903,12,3,0.0,0.0,0.0
904,12,4,0.0,0.0,0.0
905,12,5,1.0,0.0,0.0026888243360672255
906,12,6,0.0,0.0,0.0
907,12,7,0.0,0.0,0.0
908,12,8,0.0,0.0,0.0
909,12,9,0.0,0.0,0.0
910,12,10,0.0,0.0,0.0
911,12,11,0.0,0.0,0.0
912,12,12,0.0,0.0,0.0
913,12,13,0.0,0.0,0.0
914,12,14,0.0,0.0,0.0
915,12,15,0.0,0.0,0.0
916,12,16,0.0,0.0,0.0
917,12,17,0.0,0.0,0.0
918,12,18,0.0,0.0,0.0
919,12,19,0.0,0.0,0.0
920,12,20,0.0,0.0,0.0
921,12,21,0.0,0.0,0.0
922,12,22,0.0,0.0,0.0
923,12,23,0.0,0.0,0.0
924,12,24,0.0,0.0,0.0
925,12,25,0.0,0.0,0.0
926,12,26,0.0,0.0,0.0
927,12,27,0.0,0.0,0.0
928,12,28,0.0,0.0,0.0
929,12,29,0.0,0.0,0.0
930,12,30,0.0,0.0,0.0
931,12,31,0.0,0.0,0.0
932,12,32,0.0,0.0,0.0
933,12,33,0.0,0.0,0.0
934,12,34,0.0,0.0,0.0
935,12,35,0.0,0.0,0.0
936,12,36,0.0,0.0,0.0
937,12,37,0.0,0.0,0.0
938,12,38,0.0,0.0,0.0
939,12,39,0.0,0.0,0.0
940,12,40,0.0,0.0,0.0
941,12,41,0.0,0.0,0.0
942,12,42,0.0,0.0,0.0
943,12,43,0.0,0.0,0.0
944,12,44,0.0,0.0,0.0
945,12,45,0.0,0.0,0.0
946,12,46,0.0,0.0,0.0
947,12,47,0.0,0.0,0.0
948,12,48,0.0,0.0,0.0
949,12,49,0.0,0.0,0.0
950,12,50,0.0,0.0,0.0
951,12,51,0.0,0.0,0.0
952,12,52,0.0,0.0,0.0
953,12,53,0.0,0.0,0.0
954,12,54,0.0,0.0,0.0
955,12,55,0.0,0.0,0.0
956,12,56,0.0,0.0,0.0
957,12,57,0.0,0.0,0.0
958,12,58,0.0,0.0,0.0
959,12,59,0.0,0.0,0.0
960,12,60,0.0,0.0,0.0
961,12,61,0.0,0.0,0.0
962,12,62,0.0,0.0,0.0
963,12,63,0.0,0.0,0.0
964,12,64,0.0,0.0,0.0
965,12,65,0.0,0.0,0.0
966,12,66,0.0,0.0,0.0
967,12,67,0.0,0.0,0.0
968,12,68,0.0,0.0,0.0
969,12,69,0.0,0.0,0.0
970,12,70,0.0,0.0,0.0
971,12,71,0.0,0.0,0.0
972,12,72,0.0,0.0,0.0
973,12,73,0.0,0.0,0.0
974,12,74,0.0,0.0,0.0
975,13,0,0.0,0.0,0.0
976,13,1,0.0,0.0,0.0
977,13,2,0.0,0.0,0.0
978,13,3,0.0,0.0,0.0
979,13,4,0.0,0.0,0.0
980,13,5,0.0,0.0,0.0
981,13,6,0.0,0.0,0.0
982,13,7,0.0,0.0,0.0
983,13,8,0.0,0.0,0.0
984,13,9,0.0,0.0,0.0
985,13,10,0.0,0.0,0.0
986,13,11,0.0,0.0,0.0
987,13,12,0.0,0.0,0.0
988,13,13,0.0,0.0,0.0
989,13,14,0.0,0.0,0.0
990,13,15,0.0,0.0,0.0
991,13,16,0.0,0.0,0.0
992,13,17,0.0,0.0,0.0
993,13,18,0.0,0.0,0.0
994,13,19,0.0,0.0,0.0
995,13,20,0.0,0.0,0.0
996,13,21,0.0,0.0,0.0
997,13,22,0.0,0.0,0.0
998,13,23,0.0,0.0,0.0
999,13,24,0.0,0.0,0.0
1000,13,25,0.0,0.0,0.0
1001,13,26,0.0,0.0,0.0
1002,13,27,0.0,0.0,0.0
1003,13,28,0.0,0.0,0.0
1004,13,29,0.0,0.0,0.0
1005,13,30,0.0,0.0,0.0
1006,13,31,0.0,0.0,0.0
1007,13,32,0.0,0.0,0.0
1008,13,33,0.0,0.0,0.0
1009,13,34,0.0,0.0,0.0
1010,13,35,0.0,0.0,0.0
1011,13,36,0.0,0.0,0.0
1012,13,37,0.0,0.0,0.0
1013,13,38,0.0,0.0,0.0
1014,13,39,0.0,0.0,0.0
1015,13,40,0.0,0.0,0.0
1016,13,41,0.0,0.0,0.0
1017,13,42,0.0,0.0,0.0
1018,13,43,1.0,0.0,5.287525648784188
1019,13,44,0.0,0.0,0.0
1020,13,45,0.0,0.0,0.0
1021,13,46,0.0,0.0,0.0
1022,13,47,0.0,0.0,0.0
1023,13,48,0.0,0.0,0.0
1024,13,49,0.0,0.0,0.0
1025,13,50,0.0,0.0,0.0
1026,13,51,0.0,0.0,0.0
1027,13,52,0.0,0.0,0.0
1028,13,53,0.0,0.0,0.0
1029,13,54,0.0,0.0,0.0
1030,13,55,0.0,0.0,0.0
1031,13,56,0.0,0.0,0.0
1032,13,57,0.0,0.0,0.0
1033,13,58,0.0,0.0,0.0
1034,13,59,0.0,0.0,0.0
1035,13,60,0.0,0.0,0.0
1036,13,61,0.0,0.0,0.0
1037,13,62,0.0,0.0,0.0
1038,13,63,0.0,0.0,0.0
1039,13,64,0.0,0.0,0.0
1040,13,65,0.0,0.0,0.0
1041,13,66,0.0,0.0,0.0
1042,13,67,0.0,0.0,0.0
1043,13,68,0.0,0.0,0.0
1044,13,69,0.0,0.0,0.0
1045,13,70,0.0,0.0,0.0
1046,13,71,0.0,0.0,0.0
1047,13,72,0.0,0.0,0.0
1048,13,73,0.0,0.0,0.0
1049,13,74,0.0,0.0,0.0
1050,14,0,0.0,0.0,0.0
1051,14,1,0.0,0.0,0.0
1052,14,2,0.0,0.0,0.0
1053,14,3,0.0,0.0,0.0
1054,14,4,0.0,0.0,0.0
1055,14,5,0.0,0.0,0.0
1056,14,6,0.0,0.0,0.0
1057,14,7,0.0,0.0,0.0
1058,14,8,0.0,0.0,0.0
1059,14,9,0.0,0.0,0.0
1060,14,10,0.0,0.0,0.0
1061,14,11,0.0,0.0,0.0
1062,14,12,0.0,0.0,0.0
1063,14,13,0.0,0.0,0.0
1064,14,14,0.0,0.0,0.0
1065,14,15,0.0,0.0,0.0
1066,14,16,0.0,0.0,0.0
1067,14,17,0.0,0.0,0.0
1068,14,18,0.0,0.0,0.0
1069,14,19,0.0,0.0,0.0
1070,14,20,0.0,0.0,0.0
1071,14,21,0.0,0.0,0.0
1072,14,22,0.0,0.0,0.0
1073,14,23,0.0,0.0,0.0
1074,14,24,0.0,0.0,0.0
1075,14,25,0.0,0.0,0.0
1076,14,26,0.0,0.0,0.0
1077,14,27,0.0,0.0,0.0
1078,14,28,0.0,0.0,0.0
1079,14,29,0.0,0.0,0.0
1080,14,30,0.0,0.0,0.0
1081,14,31,0.0,0.0,0.0
1082,14,32,0.0,0.0,0.0
1083,14,33,0.0,0.0,0.0
1084,14,34,0.0,0.0,0.0
1085,14,35,0.0,0.0,0.0
1086,14,36,0.0,0.0,0.0
1087,14,37,0.0,0.0,0.0
1088,14,38,0.0,0.0,0.0
1089,14,39,0.0,0.0,0.0
1090,14,40,0.0,0.0,0.0
1091,14,41,0.0,0.0,0.0
1092,14,42,0.0,0.0,0.0
1093,14,43,0.0,0.0,0.0
1094,14,44,0.0,0.0,0.0
1095,14,45,0.0,0.0,0.0
1096,14,46,0.0,0.0,0.0
1097,14,47,0.0,0.0,0.0
1098,14,48,0.0,0.0,0.0
1099,14,49,0.0,0.0,0.0
1100,14,50,0.0,0.0,0.0
1101,14,51,0.0,0.0,0.0
1102,14,52,0.0,0.0,0.0
1103,14,53,0.0,0.0,0.0
1104,14,54,0.0,0.0,0.0
1105,14,55,0.0,0.0,0.0
1106,14,56,0.0,0.0,0.0
1107,14,57,0.0,0.0,0.0
1108,14,58,0.0,0.0,0.0
1109,14,59,0.0,0.0,0.0
1110,14,60,0.0,0.0,0.0
1111,14,61,0.0,0.0,0.0
1112,14,62,0.0,0.0,0.0
1113,14,63,0.0,0.0,0.0
1114,14,64,0.0,0.0,0.0
1115,14,65,0.0,0.0,0.0
1116,14,66,0.0,0.0,0.0
1117,14,67,0.0,0.0,0.0
1118,14,68,0.0,0.0,0.0
1119,14,69,1.0,0.0,7.040710217686878
1120,14,70,0.0,0.0,0.0
1121,14,71,0.0,0.0,0.0
1122,14,72,0.0,0.0,0.0
1123,14,73,0.0,0.0,0.0
1124,14,74,0.0,0.0,0.0
1125,15,0,0.0,0.0,0.0
1126,15,1,0.0,0.0,0.0
1127,15,2,0.0,0.0,0.0
1128,15,3,0.0,0.0,0.0
1129,15,4,0.0,0.0,0.0
1130,15,5,0.0,0.0,0.0
1131,15,6,0.0,0.0,0.0
1132,15,7,0.0,0.0,0.0
1133,15,8,0.0,0.0,0.0
1134,15,9,0.0,0.0,0.0
1135,15,10,0.0,0.0,0.0
1136,15,11,0.0,0.0,0.0
1137,15,12,0.0,0.0,0.0
1138,15,13,0.0,0.0,0.0
1139,15,14,0.0,0.0,0.0
1140,15,15,0.0,0.0,0.0
1141,15,16,0.0,0.0,0.0
1142,15,17,0.0,0.0,0.0
1143,15,18,0.0,0.0,0.0
1144,15,19,0.0,0.0,0.0
1145,15,20,0.0,0.0,0.0
1146,15,21,0.0,0.0,0.0
1147,15,22,0.0,0.0,0.0
1148,15,23,0.0,0.0,0.0
1149,15,24,0.0,0.0,0.0
1150,15,25,0.0,0.0,0.0
1151,15,26,0.0,0.0,0.0
1152,15,27,0.0,0.0,0.0
1153,15,28,0.0,0.0,0.0
1154,15,29,0.0,0.0,0.0
1155,15,30,0.0,0.0,0.0
1156,15,31,0.0,0.0,0.0
1157,15,32,0.0,0.0,0.0
1158,15,33,0.0,0.0,0.0
1159,15,34,0.0,0.0,0.0
1160,15,35,0.0,0.0,0.0
1161,15,36,0.0,0.0,0.0
1162,15,37,0.0,0.0,0.0
1163,15,38,0.0,0.0,0.0
1164,15,39,0.0,0.0,0.0
1165,15,40,0.0,0.0,0.0
1166,15,41,0.0,0.0,0.0
1167,15,42,0.0,0.0,0.0
1168,15,43,0.0,0.0,0.0
1169,15,44,0.0,0.0,0.0
1170,15,45,0.0,0.0,0.0
1171,15,46,0.0,0.0,0.0
1172,15,47,0.0,0.0,0.0
1173,15,48,0.0,0.0,0.0
1174,15,49,0.0,0.0,0.0
1175,15,50,0.0,0.0,0.0
1176,15,51,0.0,0.0,0.0
1177,15,52,0.0,0.0,0.0
1178,15,53,0.0,0.0,0.0
1179,15,54,0.0,0.0,0.0
1180,15,55,0.0,0.0,0.0
1181,15,56,0.0,0.0,0.0
1182,15,57,0.0,0.0,0.0
1183,15,58,0.0,0.0,0.0
1184,15,59,0.0,0.0,0.0
1185,15,60,0.0,0.0,0.0
1186,15,61,0.0,0.0,0.0
1187,15,62,0.0,0.0,0.0
1188,15,63,0.0,0.0,0.0
1189,15,64,0.0,0.0,0.0
1190,15,65,0.0,0.0,0.0
1191,15,66,0.0,0.0,0.0
1192,15,67,0.0,0.0,0.0
1193,15,68,0.0,0.0,0.0
1194,15,69,0.0,0.0,0.0
1195,15,70,0.0,0.0,0.0
1196,15,71,0.0,0.0,0.0
1197,15,72,0.0,0.0,0.0
1198,15,73,0.0,0.0,0.0
1199,15,74,1.0,0.0,8.335681422204585
1200,16,0,0.0,0.0,0.0
1201,16,1,0.0,0.0,0.0
1202,16,2,0.0,0.0,0.0
1203,16,3,0.0,0.0,0.0
1204,16,4,0.0,0.0,0.0
1205,16,5,0.0,0.0,0.0
1206,16,6,0.0,0.0,0.0
1207,16,7,0.0,0.0,0.0
1208,16,8,0.0,0.0,0.0
1209,16,9,0.0,0.0,0.0
1210,16,10,0.0,0.0,0.0
1211,16,11,0.0,0.0,0.0
1212,16,12,0.0,0.0,0.0
1213,16,13,0.0,0.0,0.0
1214,16,14,0.0,0.0,0.0
1215,16,15,0.0,0.0,0.0
1216,16,16,0.0,0.0,0.0
1217,16,17,0.0,0.0,0.0
1218,16,18,0.0,0.0,0.0
1219,16,19,0.0,0.0,0.0
1220,16,20,0.0,0.0,0.0
1221,16,21,0.0,0.0,0.0
1222,16,22,0.0,0.0,0.0
1223,16,23,0.0,0.0,0.0
1224,16,24,0.0,0.0,0.0
1225,16,25,0.0,0.0,0.0
1226,16,26,0.0,0.0,0.0
1227,16,27,0.0,0.0,0.0
1228,16,28,0.0,0.0,0.0
1229,16,29,0.0,0.0,0.0
1230,16,30,0.0,0.0,0.0
1231,16,31,0.0,0.0,0.0
1232,16,32,0.0,0.0,0.0
1233,16,33,0.0,0.0,0.0
1234,16,34,0.0,0.0,0.0
1235,16,35,0.0,0.0,0.0
1236,16,36,0.0,0.0,0.0
1237,16,37,0.0,0.0,0.0
1238,16,38,0.0,0.0,0.0
1239,16,39,0.0,0.0,0.0
1240,16,40,0.0,0.0,0.0
1241,16,41,0.0,0.0,0.0
1242,16,42,0.0,0.0,0.0
1243,16,43,0.0,0.0,0.0
1244,16,44,0.0,0.0,0.0
1245,16,45,0.0,0.0,0.0
1246,16,46,0.0,0.0,0.0
1247,16,47,0.0,0.0,0.0
1248,16,48,0.0,0.0,0.0
1249,16,49,0.0,0.0,0.0
1250,16,50,0.0,0.0,0.0
1251,16,51,0.0,0.0,0.0
1252,16,52,0.0,0.0,0.0
1253,16,53,0.0,0.0,0.0
1254,16,54,0.0,0.0,0.0
1255,16,55,0.0,0.0,0.0
1256,16,56,0.0,0.0,0.0
1257,16,57,0.0,0.0,0.0
1258,16,58,0.0,0.0,0.0
1259,16,59,0.0,0.0,0.0
1260,16,60,0.0,0.0,0.0
1261,16,61,0.0,0.0,0.0
1262,16,62,0.0,0.0,0.0
1263,16,63,0.0,0.0,0.0
1264,16,64,0.0,0.0,0.0
1265,16,65,0.0,0.0,0.0
1266,16,66,0.0,0.0,0.0
1267,16,67,0.0,0.0,0.0
1268,16,68,0.0,0.0,0.0
1269,16,69,0.0,0.0,0.0
1270,16,70,0.0,0.0,0.0
1271,16,71,0.0,0.0,0.0
1272,16,72,0.0,0.0,0.0
1273,16,73,0.0,0.0,0.0
1274,16,74,1.0,0.0,15.715539278673692
1275,17,0,0.0,0.0,0.0
1276,17,1,0.0,0.0,0.0
1277,17,2,0.0,0.0,0.0
1278,17,3,0.0,0.0,0.0
1279,17,4,0.0,0.0,0.0
1280,17,5,1.0,0.0,5.168001462155644
1281,17,6,0.0,0.0,0.0
1282,17,7,0.0,0.0,0.0
1283,17,8,0.0,0.0,0.0
1284,17,9,0.0,0.0,0.0
1285,17,10,0.0,0.0,0.0
1286,17,11,0.0,0.0,0.0
1287,17,12,0.0,0.0,0.0
1288,17,13,0.0,0.0,0.0
1289,17,14,0.0,0.0,0.0
1290,17,15,0.0,0.0,0.0
1291,17,16,0.0,0.0,0.0
1292,17,17,0.0,0.0,0.0
1293,17,18,0.0,0.0,0.0
1294,17,19,0.0,0.0,0.0
1295,17,20,0.0,0.0,0.0
1296,17,21,0.0,0.0,0.0
1297,17,22,0.0,0.0,0.0
1298,17,23,0.0,0.0,0.0
1299,17,24,0.0,0.0,0.0
1300,17,25,0.0,0.0,0.0
1301,17,26,0.0,0.0,0.0
1302,17,27,0.0,0.0,0.0
1303,17,28,0.0,0.0,0.0
1304,17,29,0.0,0.0,0.0
1305,17,30,0.0,0.0,0.0
1306,17,31,0.0,0.0,0.0
1307,17,32,0.0,0.0,0.0
1308,17,33,0.0,0.0,0.0
1309,17,34,0.0,0.0,0.0
1310,17,35,0.0,0.0,0.0
1311,17,36,0.0,0.0,0.0
1312,17,37,0.0,0.0,0.0
1313,17,38,0.0,0.0,0.0
1314,17,39,0.0,0.0,0.0
1315,17,40,0.0,0.0,0.0
1316,17,41,0.0,0.0,0.0
1317,17,42,0.0,0.0,0.0
1318,17,43,0.0,0.0,0.0
1319,17,44,0.0,0.0,0.0
1320,17,45,0.0,0.0,0.0
1321,17,46,0.0,0.0,0.0
1322,17,47,0.0,0.0,0.0
1323,17,48,0.0,0.0,0.0
1324,17,49,0.0,0.0,0.0
1325,17,50,0.0,0.0,0.0
1326,17,51,0.0,0.0,0.0
1327,17,52,0.0,0.0,0.0
1328,17,53,0.0,0.0,0.0
1329,17,54,0.0,0.0,0.0
1330,17,55,0.0,0.0,0.0
1331,17,56,0.0,0.0,0.0
1332,17,57,0.0,0.0,0.0
1333,17,58,0.0,0.0,0.0
1334,17,59,0.0,0.0,0.0
1335,17,60,0.0,0.0,0.0
1336,17,61,0.0,0.0,0.0
1337,17,62,0.0,0.0,0.0
1338,17,63,0.0,0.0,0.0
1339,17,64,0.0,0.0,0.0
1340,17,65,0.0,0.0,0.0
1341,17,66,0.0,0.0,0.0
1342,17,67,0.0,0.0,0.0
1343,17,68,0.0,0.0,0.0
1344,17,69,0.0,0.0,0.0
1345,17,70,0.0,0.0,0.0
1346,17,71,0.0,0.0,0.0
1347,17,72,0.0,0.0,0.0
1348,17,73,0.0,0.0,0.0
1349,17,74,0.0,0.0,0.0
1350,18,0,0.0,0.0,0.0
1351,18,1,0.0,0.0,0.0
1352,18,2,0.0,0.0,0.0
1353,18,3,0.0,0.0,0.0
1354,18,4,0.0,0.0,0.0
1355,18,5,0.0,0.0,0.0
1356,18,6,0.0,0.0,0.0
1357,18,7,0.0,0.0,0.0
1358,18,8,0.0,0.0,0.0
1359,18,9,0.0,0.0,0.0
1360,18,10,0.0,0.0,0.0
1361,18,11,0.0,0.0,0.0
1362,18,12,0.0,0.0,0.0
1363,18,13,0.0,0.0,0.0
1364,18,14,0.0,0.0,0.0
1365,18,15,0.0,0.0,0.0
1366,18,16,0.0,0.0,0.0
1367,18,17,0.0,0.0,0.0
1368,18,18,0.0,0.0,0.0
1369,18,19,0.0,0.0,0.0
1370,18,20,0.0,0.0,0.0
1371,18,21,0.0,0.0,0.0
1372,18,22,0.0,0.0,0.0
1373,18,23,0.0,0.0,0.0
1374,18,24,0.0,0.0,0.0
1375,18,25,0.0,0.0,0.0
1376,18,26,0.0,0.0,0.0
1377,18,27,0.0,0.0,0.0
1378,18,28,0.0,0.0,0.0
1379,18,29,0.0,0.0,0.0
1380,18,30,0.0,0.0,0.0
1381,18,31,0.0,0.0,0.0
1382,18,32,0.0,0.0,0.0
1383,18,33,0.0,0.0,0.0
1384,18,34,0.0,0.0,0.0
1385,18,35,0.0,0.0,0.0
1386,18,36,0.0,0.0,0.0
1387,18,37,0.0,0.0,0.0
1388,18,38,0.0,0.0,0.0
1389,18,39,0.0,0.0,0.0
1390,18,40,0.0,0.0,0.0
1391,18,41,0.0,0.0,0.0
1392,18,42,0.0,0.0,0.0
1393,18,43,0.0,0.0,0.0
1394,18,44,0.0,0.0,0.0
1395,18,45,0.0,0.0,0.0
1396,18,46,0.0,0.0,0.0
1397,18,47,0.0,0.0,0.0
1398,18,48,0.0,0.0,0.0
1399,18,49,0.0,0.0,0.0
1400,18,50,0.0,0.0,0.0
1401,18,51,0.0,0.0,0.0
1402,18,52,0.0,0.0,0.0
1403,18,53,0.0,0.0,0.0
1404,18,54,0.0,0.0,0.0
1405,18,55,0.0,0.0,0.0
1406,18,56,0.0,0.0,0.0
1407,18,57,0.0,0.0,0.0
1408,18,58,0.0,0.0,0.0
1409,18,59,0.0,0.0,0.0
1410,18,60,0.0,0.0,0.0
1411,18,61,0.0,0.0,0.0
1412,18,62,0.0,0.0,0.0
1413,18,63,0.0,0.0,0.0
1414,18,64,0.0,0.0,0.0
1415,18,65,0.0,0.0,0.0
1416,18,66,0.0,0.0,0.0
1417,18,67,0.0,0.0,0.0
1418,18,68,0.0,0.0,0.0
1419,18,69,0.0,0.0,0.0
1420,18,70,0.0,0.0,0.0
1421,18,71,0.0,0.0,0.0
1422,18,72,0.0,0.0,0.0
1423,18,73,0.0,0.0,0.0
1424,18,74,1.0,0.0,11.357072514654083
1425,19,0,0.0,0.0,0.0
1426,19,1,0.0,0.0,0.0
1427,19,2,0.0,0.0,0.0
1428,19,3,0.0,0.0,0.0
1429,19,4,0.0,0.0,0.0
1430,19,5,0.0,0.0,0.0
1431,19,6,0.0,0.0,0.0
1432,19,7,0.0,0.0,0.0
1433,19,8,0.0,0.0,0.0
1434,19,9,0.0,0.0,0.0
1435,19,10,0.0,0.0,0.0
1436,19,11,0.0,0.0,0.0
1437,19,12,0.0,0.0,0.0
1438,19,13,0.0,0.0,0.0
1439,19,14,0.0,0.0,0.0
1440,19,15,0.0,0.0,0.0
1441,19,16,0.0,0.0,0.0
1442,19,17,0.0,0.0,0.0
1443,19,18,0.0,0.0,0.0
1444,19,19,0.0,0.0,0.0
1445,19,20,0.0,0.0,0.0
1446,19,21,0.0,0.0,0.0
1447,19,22,0.0,0.0,0.0
1448,19,23,0.0,0.0,0.0
1449,19,24,0.0,0.0,0.0
1450,19,25,0.0,0.0,0.0
1451,19,26,0.0,0.0,0.0
1452,19,27,0.0,0.0,0.0
1453,19,28,0.0,0.0,0.0
1454,19,29,0.0,0.0,0.0
1455,19,30,0.0,0.0,0.0
1456,19,31,0.0,0.0,0.0
1457,19,32,0.0,0.0,0.0
1458,19,33,0.0,0.0,0.0
1459,19,34,0.0,0.0,0.0
1460,19,35,0.0,0.0,0.0
1461,19,36,0.0,0.0,0.0
1462,19,37,0.0,0.0,0.0
1463,19,38,0.0,0.0,0.0
1464,19,39,0.0,0.0,0.0
1465,19,40,0.0,0.0,0.0
1466,19,41,0.0,0.0,0.0
1467,19,42,0.0,0.0,0.0
1468,19,43,1.0,0.0,8.014261598762891
1469,19,44,0.0,0.0,0.0
1470,19,45,0.0,0.0,0.0
1471,19,46,0.0,0.0,0.0
1472,19,47,0.0,0.0,0.0
1473,19,48,0.0,0.0,0.0
1474,19,49,0.0,0.0,0.0
1475,19,50,0.0,0.0,0.0
1476,19,51,0.0,0.0,0.0
1477,19,52,0.0,0.0,0.0
1478,19,53,0.0,0.0,0.0
1479,19,54,0.0,0.0,0.0
1480,19,55,0.0,0.0,0.0
1481,19,56,0.0,0.0,0.0
1482,19,57,0.0,0.0,0.0
1483,19,58,0.0,0.0,0.0
1484,19,59,0.0,0.0,0.0
1485,19,60,0.0,0.0,0.0
1486,19,61,0.0,0.0,0.0
1487,19,62,0.0,0.0,0.0
1488,19,63,0.0,0.0,0.0
1489,19,64,0.0,0.0,0.0
1490,19,65,0.0,0.0,0.0
1491,19,66,0.0,0.0,0.0
1492,19,67,0.0,0.0,0.0
1493,19,68,0.0,0.0,0.0
1494,19,69,0.0,0.0,0.0
1495,19,70,0.0,0.0,0.0
1496,19,71,0.0,0.0,0.0
1497,19,72,0.0,0.0,0.0
1498,19,73,0.0,0.0,0.0
1499,19,74,0.0,0.0,0.0
1500,20,0,0.0,0.0,0.0
1501,20,1,0.0,0.0,0.0
1502,20,2,0.0,0.0,0.0
1503,20,3,0.0,0.0,0.0
1504,20,4,0.0,0.0,0.0
1505,20,5,0.0,0.0,0.0
1506,20,6,0.0,0.0,0.0
1507,20,7,0.0,0.0,0.0
1508,20,8,0.0,0.0,0.0
1509,20,9,0.0,0.0,0.0
1510,20,10,0.0,0.0,0.0
1511,20,11,0.0,0.0,0.0
1512,20,12,0.0,0.0,0.0
1513,20,13,0.0,0.0,0.0
1514,20,14,0.0,0.0,0.0
1515,20,15,0.0,0.0,0.0
1516,20,16,0.0,0.0,0.0
1517,20,17,0.0,0.0,0.0
1518,20,18,0.0,0.0,0.0
