,v,s,beta,alpha,d
3377,22,77,0.0,0.0,0.0
3378,22,78,0.0,0.0,0.0
3379,22,79,0.0,0.0,0.0
3380,22,80,0.0,0.0,0.0
3381,22,81,0.0,0.0,0.0
3382,22,82,0.0,0.0,0.0
3383,22,83,0.0,0.0,0.0
3384,22,84,0.0,0.0,0.0
3385,22,85,0.0,0.0,0.0
3386,22,86,0.0,0.0,0.0
3387,22,87,0.0,0.0,0.0
3388,22,88,0.0,0.0,0.0
3389,22,89,0.0,0.0,0.0
3390,22,90,0.0,0.0,0.0
3391,22,91,0.0,0.0,0.0
3392,22,92,0.0,0.0,0.0
3393,22,93,0.0,0.0,0.0
3394,22,94,0.0,0.0,0.0
3395,22,95,0.0,0.0,0.0
3396,22,96,0.0,0.0,0.0
3397,22,97,0.0,0.0,0.0
3398,22,98,0.0,0.0,0.0
3399,22,99,0.0,0.0,0.0
3400,22,100,0.0,0.0,0.0
3401,22,101,0.0,0.0,0.0
3402,22,102,0.0,0.0,0.0
3403,22,103,0.0,0.0,0.0
3404,22,104,0.0,0.0,0.0
3405,22,105,0.0,0.0,0.0
3406,22,106,0.0,0.0,0.0
3407,22,107,0.0,0.0,0.0
3408,22,108,0.0,0.0,0.0
3409,22,109,0.0,0.0,0.0
3410,22,110,0.0,0.0,0.0
3411,22,111,0.0,0.0,0.0
3412,22,112,0.0,0.0,0.0
3413,22,113,0.0,0.0,0.0
3414,22,114,0.0,0.0,0.0
3415,22,115,0.0,0.0,0.0
3416,22,116,0.0,0.0,0.0
3417,22,117,0.0,0.0,0.0
3418,22,118,0.0,0.0,0.0
3419,22,119,0.0,0.0,0.0
3420,22,120,0.0,0.0,0.0
3421,22,121,0.0,0.0,0.0
3422,22,122,0.0,0.0,0.0
3423,22,123,0.0,0.0,0.0
3424,22,124,0.0,0.0,0.0
3425,22,125,0.0,0.0,0.0
3426,22,126,0.0,0.0,0.0
3427,22,127,0.0,0.0,0.0
3428,22,128,0.0,0.0,0.0
3429,22,129,0.0,0.0,0.0
3430,22,130,0.0,0.0,0.0
3431,22,131,0.0,0.0,0.0
3432,22,132,0.0,0.0,0.0
3433,22,133,0.0,0.0,0.0
3434,22,134,0.0,0.0,0.0
3435,22,135,0.0,0.0,0.0
3436,22,136,0.0,0.0,0.0
3437,22,137,0.0,0.0,0.0
3438,22,138,0.0,0.0,0.0
3439,22,139,0.0,0.0,0.0
3440,22,140,0.0,0.0,0.0
3441,22,141,0.0,0.0,0.0
3442,22,142,0.0,0.0,0.0
3443,22,143,0.0,0.0,0.0
3444,22,144,1.0,0.0,0.8580243151036359
3445,22,145,0.0,0.0,0.0
3446,22,146,0.0,0.0,0.0
3447,22,147,0.0,0.0,0.0
3448,22,148,0.0,0.0,0.0
3449,22,149,0.0,0.0,0.0
3450,23,0,0.0,0.0,0.0
3451,23,1,0.0,0.0,0.0
3452,23,2,0.0,0.0,0.0
3453,23,3,0.0,0.0,0.0
3454,23,4,0.0,0.0,0.0
3455,23,5,0.0,0.0,0.0
3456,23,6,0.0,0.0,0.0
3457,23,7,0.0,0.0,0.0
3458,23,8,0.0,0.0,0.0
3459,23,9,0.0,0.0,0.0
3460,23,10,0.0,0.0,0.0
3461,23,11,0.0,0.0,0.0
3462,23,12,0.0,0.0,0.0
3463,23,13,0.0,0.0,0.0
3464,23,14,0.0,0.0,0.0
3465,23,15,0.0,0.0,0.0
3466,23,16,0.0,0.0,0.0
3467,23,17,0.0,0.0,0.0
3468,23,18,0.0,0.0,0.0
3469,23,19,0.0,0.0,0.0
3470,23,20,0.0,0.0,0.0
3471,23,21,0.0,0.0,0.0
3472,23,22,0.0,0.0,0.0
3473,23,23,0.0,0.0,0.0
3474,23,24,0.0,0.0,0.0
3475,23,25,0.0,0.0,0.0
3476,23,26,0.0,0.0,0.0
3477,23,27,0.0,0.0,0.0
3478,23,28,0.0,0.0,0.0
3479,23,29,0.0,0.0,0.0
3480,23,30,0.0,0.0,0.0
3481,23,31,0.0,0.0,0.0
3482,23,32,0.0,0.0,0.0
3483,23,33,0.0,0.0,0.0
3484,23,34,0.0,0.0,0.0
3485,23,35,0.0,0.0,0.0
3486,23,36,0.0,0.0,0.0
3487,23,37,0.0,0.0,0.0
3488,23,38,0.0,0.0,0.0
3489,23,39,0.0,0.0,0.0
3490,23,40,0.0,0.0,0.0
3491,23,41,0.0,0.0,0.0
3492,23,42,0.0,0.0,0.0
3493,23,43,0.0,0.0,0.0
3494,23,44,0.0,0.0,0.0
3495,23,45,0.0,0.0,0.0
3496,23,46,0.0,0.0,0.0
3497,23,47,0.0,0.0,0.0
3498,23,48,0.0,0.0,0.0
3499,23,49,0.0,0.0,0.0
3500,23,50,0.0,0.0,0.0
3501,23,51,0.0,0.0,0.0
3502,23,52,0.0,0.0,0.0
3503,23,53,0.0,0.0,0.0
3504,23,54,0.0,0.0,0.0
3505,23,55,0.0,0.0,0.0
3506,23,56,0.0,0.0,0.0
3507,23,57,0.0,0.0,0.0
3508,23,58,0.0,0.0,0.0
3509,23,59,0.0,0.0,0.0
3510,23,60,0.0,0.0,0.0
3511,23,61,0.0,0.0,0.0
3512,23,62,0.0,0.0,0.0
3513,23,63,0.0,0.0,0.0
3514,23,64,0.0,0.0,0.0
3515,23,65,0.0,0.0,0.0
3516,23,66,0.0,0.0,0.0
3517,23,67,0.0,0.0,0.0
3518,23,68,0.0,0.0,0.0
3519,23,69,0.0,0.0,0.0
3520,23,70,0.0,0.0,0.0
3521,23,71,0.0,0.0,0.0
3522,23,72,0.0,0.0,0.0
3523,23,73,0.0,0.0,0.0
3524,23,74,0.0,0.0,0.0
3525,23,75,0.0,0.0,0.0
3526,23,76,0.0,0.0,0.0
3527,23,77,0.0,0.0,0.0
3528,23,78,0.0,0.0,0.0
3529,23,79,0.0,0.0,0.0
3530,23,80,0.0,0.0,0.0
3531,23,81,0.0,0.0,0.0
3532,23,82,0.0,0.0,0.0
3533,23,83,0.0,0.0,0.0
3534,23,84,0.0,0.0,0.0
3535,23,85,0.0,0.0,0.0
3536,23,86,0.0,0.0,0.0
3537,23,87,0.0,0.0,0.0
3538,23,88,0.0,0.0,0.0
3539,23,89,0.0,0.0,0.0
3540,23,90,0.0,0.0,0.0
3541,23,91,0.0,0.0,0.0
3542,23,92,0.0,0.0,0.0
3543,23,93,0.0,0.0,0.0
3544,23,94,0.0,0.0,0.0
3545,23,95,0.0,0.0,0.0
3546,23,96,0.0,0.0,0.0
3547,23,97,0.0,0.0,0.0
3548,23,98,0.0,0.0,0.0
3549,23,99,0.0,0.0,0.0
3550,23,100,0.0,0.0,0.0
3551,23,101,0.0,0.0,0.0
3552,23,102,0.0,0.0,0.0
3553,23,103,0.0,0.0,0.0
3554,23,104,0.0,0.0,0.0
3555,23,105,0.0,0.0,0.0
3556,23,106,0.0,0.0,0.0
3557,23,107,0.0,0.0,0.0
3558,23,108,0.0,0.0,0.0
3559,23,109,0.0,0.0,0.0
3560,23,110,0.0,0.0,0.0
3561,23,111,0.0,0.0,0.0
3562,23,112,0.0,0.0,0.0
3563,23,113,0.0,0.0,0.0
3564,23,114,0.0,0.0,0.0
3565,23,115,0.0,0.0,0.0
3566,23,116,0.0,0.0,0.0
3567,23,117,0.0,0.0,0.0
3568,23,118,0.0,0.0,0.0
3569,23,119,0.0,0.0,0.0
3570,23,120,0.0,0.0,0.0
3571,23,121,0.0,0.0,0.0
3572,23,122,0.0,0.0,0.0
3573,23,123,0.0,0.0,0.0
3574,23,124,0.0,0.0,0.0
3575,23,125,0.0,0.0,0.0
3576,23,126,0.0,0.0,0.0
3577,23,127,0.0,0.0,0.0
3578,23,128,0.0,0.0,0.0
3579,23,129,0.0,0.0,0.0
3580,23,130,0.0,0.0,0.0
3581,23,131,0.0,0.0,0.0
3582,23,132,0.0,0.0,0.0
3583,23,133,0.0,0.0,0.0
3584,23,134,0.0,0.0,0.0
3585,23,135,0.0,0.0,0.0
3586,23,136,1.0,0.0,15.232927725783359
3587,23,137,0.0,0.0,0.0
3588,23,138,0.0,0.0,0.0
3589,23,139,0.0,0.0,0.0
3590,23,140,0.0,0.0,0.0
3591,23,141,0.0,0.0,0.0
3592,23,142,0.0,0.0,0.0
3593,23,143,0.0,0.0,0.0
3594,23,144,0.0,0.0,0.0
3595,23,145,0.0,0.0,0.0
3596,23,146,0.0,0.0,0.0
3597,23,147,0.0,0.0,0.0
3598,23,148,0.0,0.0,0.0
3599,23,149,0.0,0.0,0.0
3600,24,0,0.0,0.0,0.0
3601,24,1,0.0,0.0,0.0
3602,24,2,0.0,0.0,0.0
3603,24,3,0.0,0.0,0.0
3604,24,4,0.0,0.0,0.0
3605,24,5,0.0,0.0,0.0
3606,24,6,0.0,0.0,0.0
3607,24,7,0.0,0.0,0.0
3608,24,8,0.0,0.0,0.0
3609,24,9,0.0,0.0,0.0
3610,24,10,0.0,0.0,0.0
3611,24,11,0.0,0.0,0.0
3612,24,12,0.0,0.0,0.0
3613,24,13,0.0,0.0,0.0
3614,24,14,0.0,0.0,0.0
3615,24,15,0.0,0.0,0.0
3616,24,16,0.0,0.0,0.0
3617,24,17,0.0,0.0,0.0
3618,24,18,0.0,0.0,0.0
3619,24,19,0.0,0.0,0.0
3620,24,20,0.0,0.0,0.0
3621,24,21,0.0,0.0,0.0
3622,24,22,0.0,0.0,0.0
3623,24,23,0.0,0.0,0.0
3624,24,24,0.0,0.0,0.0
3625,24,25,0.0,0.0,0.0
3626,24,26,0.0,0.0,0.0
3627,24,27,0.0,0.0,0.0
3628,24,28,0.0,0.0,0.0
3629,24,29,0.0,0.0,0.0
3630,24,30,0.0,0.0,0.0
3631,24,31,0.0,0.0,0.0
3632,24,32,0.0,0.0,0.0
3633,24,33,0.0,0.0,0.0
3634,24,34,0.0,0.0,0.0
3635,24,35,0.0,0.0,0.0
3636,24,36,0.0,0.0,0.0
3637,24,37,0.0,0.0,0.0
3638,24,38,0.0,0.0,0.0
3639,24,39,0.0,0.0,0.0
3640,24,40,0.0,0.0,0.0
3641,24,41,0.0,0.0,0.0
3642,24,42,0.0,0.0,0.0
3643,24,43,0.0,0.0,0.0
3644,24,44,0.0,0.0,0.0
3645,24,45,0.0,0.0,0.0
3646,24,46,0.0,0.0,0.0
3647,24,47,0.0,0.0,0.0
3648,24,48,0.0,0.0,0.0
3649,24,49,0.0,0.0,0.0
3650,24,50,0.0,0.0,0.0
3651,24,51,0.0,0.0,0.0
3652,24,52,0.0,0.0,0.0
3653,24,53,0.0,0.0,0.0
3654,24,54,0.0,0.0,0.0
3655,24,55,0.0,0.0,0.0
3656,24,56,0.0,0.0,0.0
3657,24,57,0.0,0.0,0.0
3658,24,58,0.0,0.0,0.0
3659,24,59,0.0,0.0,0.0
3660,24,60,0.0,0.0,0.0
3661,24,61,0.0,0.0,0.0
3662,24,62,0.0,0.0,0.0
3663,24,63,0.0,0.0,0.0
3664,24,64,0.0,0.0,0.0
3665,24,65,0.0,0.0,0.0
3666,24,66,0.0,0.0,0.0
3667,24,67,0.0,0.0,0.0
3668,24,68,0.0,0.0,0.0
3669,24,69,0.0,0.0,0.0
3670,24,70,0.0,0.0,0.0
3671,24,71,0.0,0.0,0.0
3672,24,72,0.0,0.0,0.0
3673,24,73,0.0,0.0,0.0
3674,24,74,0.0,0.0,0.0
3675,24,75,0.0,0.0,0.0
3676,24,76,0.0,0.0,0.0
3677,24,77,0.0,0.0,0.0
3678,24,78,0.0,0.0,0.0
3679,24,79,0.0,0.0,0.0
3680,24,80,0.0,0.0,0.0
3681,24,81,0.0,0.0,0.0
3682,24,82,0.0,0.0,0.0
3683,24,83,0.0,0.0,0.0
3684,24,84,0.0,0.0,0.0
3685,24,85,0.0,0.0,0.0
3686,24,86,0.0,0.0,0.0
3687,24,87,0.0,0.0,0.0
3688,24,88,0.0,0.0,0.0
3689,24,89,0.0,0.0,0.0
3690,24,90,0.0,0.0,0.0
3691,24,91,0.0,0.0,0.0
3692,24,92,0.0,0.0,0.0
3693,24,93,0.0,0.0,0.0
3694,24,94,0.0,0.0,0.0
3695,24,95,0.0,0.0,0.0
3696,24,96,0.0,0.0,0.0
3697,24,97,0.0,0.0,0.0
3698,24,98,0.0,0.0,0.0
3699,24,99,0.0,0.0,0.0
3700,24,100,0.0,0.0,0.0
3701,24,101,0.0,0.0,0.0
3702,24,102,0.0,0.0,0.0
3703,24,103,0.0,0.0,0.0
3704,24,104,0.0,0.0,0.0
3705,24,105,0.0,0.0,0.0
3706,24,106,0.0,0.0,0.0
3707,24,107,0.0,0.0,0.0
3708,24,108,0.0,0.0,0.0
3709,24,109,0.0,0.0,0.0
3710,24,110,0.0,0.0,0.0
3711,24,111,0.0,0.0,0.0
3712,24,112,0.0,0.0,0.0
3713,24,113,0.0,0.0,0.0
3714,24,114,0.0,0.0,0.0
3715,24,115,0.0,0.0,0.0
3716,24,116,1.0,0.0,8.800552073209488
3717,24,117,0.0,0.0,0.0
3718,24,118,0.0,0.0,0.0
3719,24,119,0.0,0.0,0.0
3720,24,120,0.0,0.0,0.0
3721,24,121,0.0,0.0,0.0
3722,24,122,0.0,0.0,0.0
3723,24,123,0.0,0.0,0.0
3724,24,124,0.0,0.0,0.0
3725,24,125,0.0,0.0,0.0
3726,24,126,0.0,0.0,0.0
3727,24,127,0.0,0.0,0.0
3728,24,128,0.0,0.0,0.0
3729,24,129,0.0,0.0,0.0
3730,24,130,0.0,0.0,0.0
3731,24,131,0.0,0.0,0.0
3732,24,132,0.0,0.0,0.0
3733,24,133,0.0,0.0,0.0
3734,24,134,0.0,0.0,0.0
3735,24,135,0.0,0.0,0.0
3736,24,136,0.0,0.0,0.0
3737,24,137,0.0,0.0,0.0
3738,24,138,0.0,0.0,0.0
3739,24,139,0.0,0.0,0.0
3740,24,140,0.0,0.0,0.0
3741,24,141,0.0,0.0,0.0
3742,24,142,0.0,0.0,0.0
3743,24,143,0.0,0.0,0.0
3744,24,144,0.0,0.0,0.0
3745,24,145,0.0,0.0,0.0
3746,24,146,0.0,0.0,0.0
3747,24,147,0.0,0.0,0.0
3748,24,148,0.0,0.0,0.0
3749,24,149,0.0,0.0,0.0
3750,25,0,0.0,0.0,0.0
3751,25,1,0.0,0.0,0.0
3752,25,2,0.0,0.0,0.0
3753,25,3,0.0,0.0,0.0
3754,25,4,0.0,0.0,0.0
3755,25,5,0.0,0.0,0.0
3756,25,6,0.0,0.0,0.0
3757,25,7,0.0,0.0,0.0
3758,25,8,0.0,0.0,0.0
3759,25,9,0.0,0.0,0.0
3760,25,10,0.0,0.0,0.0
3761,25,11,0.0,0.0,0.0
3762,25,12,0.0,0.0,0.0
3763,25,13,0.0,0.0,0.0
3764,25,14,0.0,0.0,0.0
3765,25,15,0.0,0.0,0.0
3766,25,16,0.0,0.0,0.0
3767,25,17,0.0,0.0,0.0
3768,25,18,0.0,0.0,0.0
3769,25,19,0.0,0.0,0.0
3770,25,20,1.0,0.0,9.582917873044337
3771,25,21,0.0,0.0,0.0
3772,25,22,0.0,0.0,0.0
3773,25,23,0.0,0.0,0.0
3774,25,24,0.0,0.0,0.0
3775,25,25,0.0,0.0,0.0
3776,25,26,0.0,0.0,0.0
3777,25,27,0.0,0.0,0.0
3778,25,28,0.0,0.0,0.0
3779,25,29,0.0,0.0,0.0
3780,25,30,0.0,0.0,0.0
3781,25,31,0.0,0.0,0.0
3782,25,32,0.0,0.0,0.0
3783,25,33,0.0,0.0,0.0
3784,25,34,0.0,0.0,0.0
3785,25,35,0.0,0.0,0.0
3786,25,36,0.0,0.0,0.0
3787,25,37,0.0,0.0,0.0
3788,25,38,0.0,0.0,0.0
3789,25,39,0.0,0.0,0.0
3790,25,40,0.0,0.0,0.0
3791,25,41,0.0,0.0,0.0
3792,25,42,0.0,0.0,0.0
3793,25,43,0.0,0.0,0.0
3794,25,44,0.0,0.0,0.0
3795,25,45,0.0,0.0,0.0
3796,25,46,0.0,0.0,0.0
3797,25,47,0.0,0.0,0.0
3798,25,48,0.0,0.0,0.0
3799,25,49,0.0,0.0,0.0
3800,25,50,0.0,0.0,0.0
3801,25,51,0.0,0.0,0.0
3802,25,52,0.0,0.0,0.0
3803,25,53,0.0,0.0,0.0
3804,25,54,0.0,0.0,0.0
3805,25,55,0.0,0.0,0.0
3806,25,56,0.0,0.0,0.0
3807,25,57,0.0,0.0,0.0
3808,25,58,0.0,0.0,0.0
3809,25,59,0.0,0.0,0.0
3810,25,60,0.0,0.0,0.0
3811,25,61,0.0,0.0,0.0
3812,25,62,0.0,0.0,0.0
3813,25,63,0.0,0.0,0.0
3814,25,64,0.0,0.0,0.0
3815,25,65,0.0,0.0,0.0
3816,25,66,0.0,0.0,0.0
3817,25,67,0.0,0.0,0.0
3818,25,68,0.0,0.0,0.0
3819,25,69,0.0,0.0,0.0
3820,25,70,0.0,0.0,0.0
3821,25,71,0.0,0.0,0.0
3822,25,72,0.0,0.0,0.0
3823,25,73,0.0,0.0,0.0
3824,25,74,0.0,0.0,0.0
3825,25,75,0.0,0.0,0.0
3826,25,76,0.0,0.0,0.0
3827,25,77,0.0,0.0,0.0
3828,25,78,0.0,0.0,0.0
3829,25,79,0.0,0.0,0.0
3830,25,80,0.0,0.0,0.0
3831,25,81,0.0,0.0,0.0
3832,25,82,0.0,0.0,0.0
3833,25,83,0.0,0.0,0.0
3834,25,84,0.0,0.0,0.0
3835,25,85,0.0,0.0,0.0
3836,25,86,0.0,0.0,0.0
3837,25,87,0.0,0.0,0.0
3838,25,88,0.0,0.0,0.0
3839,25,89,0.0,0.0,0.0
3840,25,90,0.0,0.0,0.0
3841,25,91,0.0,0.0,0.0
3842,25,92,0.0,0.0,0.0
3843,25,93,0.0,0.0,0.0
3844,25,94,0.0,0.0,0.0
3845,25,95,0.0,0.0,0.0
3846,25,96,0.0,0.0,0.0
3847,25,97,0.0,0.0,0.0
3848,25,98,0.0,0.0,0.0
3849,25,99,0.0,0.0,0.0
3850,25,100,0.0,0.0,0.0
3851,25,101,0.0,0.0,0.0
3852,25,102,0.0,0.0,0.0
3853,25,103,0.0,0.0,0.0
3854,25,104,0.0,0.0,0.0
3855,25,105,0.0,0.0,0.0
3856,25,106,0.0,0.0,0.0
3857,25,107,0.0,0.0,0.0
3858,25,108,0.0,0.0,0.0
3859,25,109,0.0,0.0,0.0
3860,25,110,0.0,0.0,0.0
3861,25,111,0.0,0.0,0.0
3862,25,112,0.0,0.0,0.0
3863,25,113,0.0,0.0,0.0
3864,25,114,0.0,0.0,0.0
3865,25,115,0.0,0.0,0.0
3866,25,116,0.0,0.0,0.0
3867,25,117,0.0,0.0,0.0
3868,25,118,0.0,0.0,0.0
3869,25,119,0.0,0.0,0.0
3870,25,120,0.0,0.0,0.0
3871,25,121,0.0,0.0,0.0
3872,25,122,0.0,0.0,0.0
3873,25,123,0.0,0.0,0.0
3874,25,124,0.0,0.0,0.0
3875,25,125,0.0,0.0,0.0
3876,25,126,0.0,0.0,0.0
3877,25,127,0.0,0.0,0.0
3878,25,128,0.0,0.0,0.0
3879,25,129,0.0,0.0,0.0
3880,25,130,0.0,0.0,0.0
3881,25,131,0.0,0.0,0.0
3882,25,132,0.0,0.0,0.0
3883,25,133,0.0,0.0,0.0
3884,25,134,0.0,0.0,0.0
3885,25,135,0.0,0.0,0.0
3886,25,136,0.0,0.0,0.0
3887,25,137,0.0,0.0,0.0
3888,25,138,0.0,0.0,0.0
3889,25,139,0.0,0.0,0.0
3890,25,140,0.0,0.0,0.0
3891,25,141,0.0,0.0,0.0
3892,25,142,0.0,0.0,0.0
3893,25,143,0.0,0.0,0.0
3894,25,144,0.0,0.0,0.0
3895,25,145,0.0,0.0,0.0
3896,25,146,0.0,0.0,0.0
3897,25,147,0.0,0.0,0.0
3898,25,148,0.0,0.0,0.0
3899,25,149,0.0,0.0,0.0
3900,26,0,0.0,0.0,0.0
3901,26,1,0.0,0.0,0.0
3902,26,2,0.0,0.0,0.0
3903,26,3,0.0,0.0,0.0
3904,26,4,0.0,0.0,0.0
3905,26,5,0.0,0.0,0.0
3906,26,6,0.0,0.0,0.0
3907,26,7,0.0,0.0,0.0
3908,26,8,0.0,0.0,0.0
3909,26,9,0.0,0.0,0.0
3910,26,10,0.0,0.0,0.0
3911,26,11,0.0,0.0,0.0
3912,26,12,0.0,0.0,0.0
3913,26,13,0.0,0.0,0.0
3914,26,14,0.0,0.0,0.0
3915,26,15,0.0,0.0,0.0
3916,26,16,0.0,0.0,0.0
3917,26,17,0.0,0.0,0.0
3918,26,18,0.0,0.0,0.0
3919,26,19,0.0,0.0,0.0
3920,26,20,0.0,0.0,0.0
3921,26,21,0.0,0.0,0.0
3922,26,22,0.0,0.0,0.0
3923,26,23,0.0,0.0,0.0
3924,26,24,0.0,0.0,0.0
3925,26,25,0.0,0.0,0.0
3926,26,26,0.0,0.0,0.0
3927,26,27,0.0,0.0,0.0
3928,26,28,0.0,0.0,0.0
3929,26,29,0.0,0.0,0.0
3930,26,30,0.0,0.0,0.0
3931,26,31,0.0,0.0,0.0
3932,26,32,0.0,0.0,0.0
3933,26,33,0.0,0.0,0.0
3934,26,34,0.0,0.0,0.0
3935,26,35,0.0,0.0,0.0
3936,26,36,0.0,0.0,0.0
3937,26,37,0.0,0.0,0.0
3938,26,38,0.0,0.0,0.0
3939,26,39,0.0,0.0,0.0
3940,26,40,0.0,0.0,0.0
3941,26,41,0.0,0.0,0.0
3942,26,42,0.0,0.0,0.0
3943,26,43,0.0,0.0,0.0
3944,26,44,0.0,0.0,0.0
3945,26,45,0.0,0.0,0.0
3946,26,46,0.0,0.0,0.0
3947,26,47,0.0,0.0,0.0
3948,26,48,0.0,0.0,0.0
3949,26,49,0.0,0.0,0.0
3950,26,50,0.0,0.0,0.0
3951,26,51,0.0,0.0,0.0
3952,26,52,0.0,0.0,0.0
3953,26,53,0.0,0.0,0.0
3954,26,54,0.0,0.0,0.0
3955,26,55,0.0,0.0,0.0
3956,26,56,0.0,0.0,0.0
3957,26,57,0.0,0.0,0.0
3958,26,58,0.0,0.0,0.0
3959,26,59,0.0,0.0,0.0
3960,26,60,0.0,0.0,0.0
3961,26,61,0.0,0.0,0.0
3962,26,62,0.0,0.0,0.0
3963,26,63,0.0,0.0,0.0
3964,26,64,0.0,0.0,0.0
3965,26,65,0.0,0.0,0.0
3966,26,66,0.0,0.0,0.0
3967,26,67,0.0,0.0,0.0
3968,26,68,0.0,0.0,0.0
3969,26,69,0.0,0.0,0.0
3970,26,70,0.0,0.0,0.0
3971,26,71,0.0,0.0,0.0
3972,26,72,0.0,0.0,0.0
3973,26,73,0.0,0.0,0.0
3974,26,74,0.0,0.0,0.0
3975,26,75,0.0,0.0,0.0
3976,26,76,0.0,0.0,0.0
3977,26,77,0.0,0.0,0.0
3978,26,78,0.0,0.0,0.0
3979,26,79,0.0,0.0,0.0
3980,26,80,0.0,0.0,0.0
3981,26,81,0.0,0.0,0.0
3982,26,82,0.0,0.0,0.0
3983,26,83,0.0,0.0,0.0
3984,26,84,0.0,0.0,0.0
3985,26,85,0.0,0.0,0.0
3986,26,86,0.0,0.0,0.0
3987,26,87,0.0,0.0,0.0
3988,26,88,0.0,0.0,0.0
3989,26,89,0.0,0.0,0.0
3990,26,90,0.0,0.0,0.0
3991,26,91,0.0,0.0,0.0
3992,26,92,0.0,0.0,0.0
3993,26,93,0.0,0.0,0.0
3994,26,94,0.0,0.0,0.0
3995,26,95,0.0,0.0,0.0
3996,26,96,0.0,0.0,0.0
3997,26,97,0.0,0.0,0.0
3998,26,98,0.0,0.0,0.0
3999,26,99,0.0,0.0,0.0
4000,26,100,0.0,0.0,0.0
4001,26,101,0.0,0.0,0.0
4002,26,102,0.0,0.0,0.0
4003,26,103,0.0,0.0,0.0
4004,26,104,0.0,0.0,0.0
4005,26,105,0.0,0.0,0.0
4006,26,106,0.0,0.0,0.0
4007,26,107,0.0,0.0,0.0
4008,26,108,0.0,0.0,0.0
4009,26,109,0.0,0.0,0.0
4010,26,110,0.0,0.0,0.0
4011,26,111,0.0,0.0,0.0
4012,26,112,0.0,0.0,0.0
4013,26,113,0.0,0.0,0.0
4014,26,114,0.0,0.0,0.0
4015,26,115,0.0,0.0,0.0
4016,26,116,0.0,0.0,0.0
4017,26,117,0.0,0.0,0.0
4018,26,118,0.0,0.0,0.0
4019,26,119,0.0,0.0,0.0
4020,26,120,0.0,0.0,0.0
4021,26,121,0.0,0.0,0.0
4022,26,122,0.0,0.0,0.0
4023,26,123,0.0,0.0,0.0
4024,26,124,0.0,0.0,0.0
4025,26,125,0.0,0.0,0.0
4026,26,126,0.0,0.0,0.0
4027,26,127,0.0,0.0,0.0
4028,26,128,0.0,0.0,0.0
4029,26,129,0.0,0.0,0.0
4030,26,130,0.0,0.0,0.0
4031,26,131,0.0,0.0,0.0
4032,26,132,0.0,0.0,0.0
4033,26,133,0.0,0.0,0.0
4034,26,134,0.0,0.0,0.0
4035,26,135,0.0,0.0,0.0
4036,26,136,1.0,0.0,11.289146897444578
4037,26,137,0.0,0.0,0.0
4038,26,138,0.0,0.0,0.0
4039,26,139,0.0,0.0,0.0
4040,26,140,0.0,0.0,0.0
4041,26,141,0.0,0.0,0.0
4042,26,142,0.0,0.0,0.0
4043,26,143,0.0,0.0,0.0
4044,26,144,0.0,0.0,0.0
4045,26,145,0.0,0.0,0.0
4046,26,146,0.0,0.0,0.0
4047,26,147,0.0,0.0,0.0
4048,26,148,0.0,0.0,0.0
4049,26,149,0.0,0.0,0.0
4050,27,0,0.0,0.0,0.0
4051,27,1,0.0,0.0,0.0
4052,27,2,0.0,0.0,0.0
4053,27,3,0.0,0.0,0.0
4054,27,4,0.0,0.0,0.0
4055,27,5,0.0,0.0,0.0
4056,27,6,0.0,0.0,0.0
4057,27,7,0.0,0.0,0.0
4058,27,8,0.0,0.0,0.0
4059,27,9,0.0,0.0,0.0
4060,27,10,0.0,0.0,0.0
4061,27,11,0.0,0.0,0.0
4062,27,12,0.0,0.0,0.0
4063,27,13,0.0,0.0,0.0
4064,27,14,0.0,0.0,0.0
4065,27,15,0.0,0.0,0.0
4066,27,16,0.0,0.0,0.0
4067,27,17,0.0,0.0,0.0
4068,27,18,0.0,0.0,0.0
4069,27,19,0.0,0.0,0.0
4070,27,20,0.0,0.0,0.0
4071,27,21,0.0,0.0,0.0
4072,27,22,0.0,0.0,0.0
4073,27,23,0.0,0.0,0.0
4074,27,24,0.0,0.0,0.0
4075,27,25,0.0,0.0,0.0
4076,27,26,0.0,0.0,0.0
4077,27,27,0.0,0.0,0.0
4078,27,28,0.0,0.0,0.0
4079,27,29,0.0,0.0,0.0
4080,27,30,0.0,0.0,0.0
4081,27,31,0.0,0.0,0.0
4082,27,32,0.0,0.0,0.0
4083,27,33,0.0,0.0,0.0
4084,27,34,0.0,0.0,0.0
4085,27,35,0.0,0.0,0.0
4086,27,36,0.0,0.0,0.0
4087,27,37,0.0,0.0,0.0
4088,27,38,0.0,0.0,0.0
4089,27,39,0.0,0.0,0.0
4090,27,40,0.0,0.0,0.0
4091,27,41,0.0,0.0,0.0
4092,27,42,0.0,0.0,0.0
4093,27,43,0.0,0.0,0.0
4094,27,44,0.0,0.0,0.0
4095,27,45,0.0,0.0,0.0
4096,27,46,0.0,0.0,0.0
4097,27,47,0.0,0.0,0.0
4098,27,48,0.0,0.0,0.0
4099,27,49,0.0,0.0,0.0
4100,27,50,0.0,0.0,0.0
4101,27,51,0.0,0.0,0.0
4102,27,52,0.0,0.0,0.0
4103,27,53,0.0,0.0,0.0
4104,27,54,0.0,0.0,0.0
4105,27,55,0.0,0.0,0.0
4106,27,56,0.0,0.0,0.0
4107,27,57,0.0,0.0,0.0
4108,27,58,0.0,0.0,0.0
4109,27,59,0.0,0.0,0.0
4110,27,60,0.0,0.0,0.0
4111,27,61,0.0,0.0,0.0
